ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10000,2026-01-25,SHORT,88960.35,+2.2R,2026-01-25
TR-10001,2026-01-25,SHORT,88831.36,+2.2R,2026-01-25
TR-10002,2026-01-25,SHORT,88077.26,+2.2R,2026-01-25
TR-10003,2026-01-21,SHORT,87602.40,-1.0R,2026-01-21
TR-10004,2026-01-20,SHORT,92062.61,+2.2R,2026-01-20
TR-10005,2026-01-18,LONG,95439.60,-1.0R,2026-01-18
TR-10006,2026-01-14,LONG,97293.24,-1.0R,2026-01-14
TR-10007,2026-01-12,LONG,91412.44,+2.2R,2026-01-12
TR-10008,2026-01-12,LONG,92203.56,-1.0R,2026-01-12
TR-10009,2026-01-08,SHORT,89898.01,-1.0R,2026-01-08
TR-10010,2026-01-05,LONG,92405.46,+2.2R,2026-01-05
TR-10011,2026-01-05,LONG,93428.00,+2.2R,2026-01-05
TR-10012,2026-01-05,LONG,93957.73,-1.0R,2026-01-05
TR-10013,2026-01-05,LONG,94317.84,-1.0R,2026-01-06
TR-10014,2026-01-02,LONG,89178.13,+2.2R,2026-01-02
TR-10015,2026-01-02,LONG,89467.32,-1.0R,2026-01-02
TR-10016,2026-01-02,LONG,90376.05,-1.0R,2026-01-02
TR-10017,2026-01-01,LONG,88316.37,-1.0R,2026-01-01
TR-10018,2025-12-31,SHORT,87656.98,-1.0R,2026-01-01
TR-10019,2025-12-29,LONG,88295.69,-1.0R,2025-12-29
TR-10020,2025-12-29,SHORT,87397.00,-1.0R,2025-12-29
TR-10021,2025-12-26,LONG,89199.99,-1.0R,2025-12-26
TR-10022,2025-12-25,LONG,88371.27,-1.0R,2025-12-25
TR-10023,2025-12-25,SHORT,87225.27,-1.0R,2025-12-26
TR-10024,2025-12-21,LONG,88537.87,+2.2R,2025-12-21
TR-10025,2025-12-21,LONG,88892.82,-1.0R,2025-12-21
TR-10026,2025-12-21,SHORT,87670.10,-1.0R,2025-12-21
TR-10027,2025-12-18,SHORT,84483.79,-1.0R,2025-12-18
TR-10028,2025-12-17,LONG,89675.85,-1.0R,2025-12-17
TR-10029,2025-12-17,SHORT,85829.22,-1.0R,2025-12-18
TR-10030,2025-12-11,SHORT,90674.74,-1.0R,2025-12-11
TR-10031,2025-12-11,SHORT,90074.00,-1.0R,2025-12-11
TR-10032,2025-12-07,SHORT,88220.53,-1.0R,2025-12-07
TR-10033,2025-12-07,LONG,90945.17,-1.0R,2025-12-07
TR-10034,2025-12-07,LONG,91363.78,-1.0R,2025-12-07
TR-10035,2025-12-05,SHORT,90465.14,-1.0R,2025-12-05
