ID,DATE,TYPE,PRICE,RESULT_R,EXIT_DATE
TR-10000,2026-01-20,SHORT,91177.98,+2.2R,2026-01-20
TR-10001,2025-12-30,LONG,88226.16,+2.2R,2026-01-02
TR-10002,2025-12-29,LONG,90123.55,-1.0R,2025-12-29
TR-10003,2025-12-23,SHORT,87574.79,-1.0R,2025-12-26
TR-10004,2025-12-22,LONG,89945.43,-1.0R,2025-12-22
TR-10005,2025-12-03,LONG,92999.99,-1.0R,2025-12-05
TR-10006,2025-12-01,SHORT,86149.15,+2.2R,2025-12-01
TR-10007,2025-10-30,SHORT,107711.56,-1.0R,2025-10-31
TR-10008,2025-10-10,SHORT,112774.50,+2.2R,2025-10-17
TR-10009,2025-09-30,LONG,113055.01,+2.2R,2025-10-01
TR-10010,2025-09-22,SHORT,112519.99,-1.0R,2025-09-22
TR-10011,2025-08-08,LONG,116737.35,+2.2R,2025-08-10
TR-10012,2025-07-31,SHORT,116785.79,+2.2R,2025-08-01
TR-10013,2025-07-30,SHORT,116916.73,-1.0R,2025-07-31
TR-10014,2025-07-25,SHORT,116543.58,-1.0R,2025-07-26
TR-10015,2025-06-17,SHORT,104241.63,-1.0R,2025-06-20
TR-10016,2025-06-16,LONG,106794.53,-1.0R,2025-06-17
TR-10017,2025-03-07,SHORT,86801.75,+2.2R,2025-03-09
TR-10018,2025-01-27,SHORT,98761.13,-1.0R,2025-01-27
TR-10019,2024-12-20,SHORT,97106.02,+2.2R,2024-12-30
TR-10020,2024-12-11,LONG,100361.64,+2.2R,2024-12-15
TR-10021,2024-12-10,SHORT,95856.50,-1.0R,2024-12-11
TR-10022,2024-11-06,LONG,74348.53,+2.2R,2024-11-10
TR-10023,2024-10-01,SHORT,61755.99,+2.2R,2024-10-03
TR-10024,2024-08-28,SHORT,59000.00,-1.0R,2024-08-29
TR-10025,2024-08-20,LONG,60924.33,-1.0R,2024-08-20
TR-10026,2024-08-12,SHORT,58509.50,-1.0R,2024-08-12
TR-10027,2024-07-31,SHORT,65256.83,+2.2R,2024-08-01
TR-10028,2024-06-11,SHORT,68464.00,+2.2R,2024-06-11
TR-10029,2024-06-03,LONG,69080.00,+2.2R,2024-06-03
TR-10030,2024-05-15,LONG,64725.11,+2.2R,2024-05-16
TR-10031,2024-05-10,LONG,63078.02,-1.0R,2024-05-10
TR-10032,2024-05-10,SHORT,60928.02,-1.0R,2024-05-13
TR-10033,2024-04-25,SHORT,63861.23,-1.0R,2024-04-25
TR-10034,2024-04-22,LONG,65994.38,-1.0R,2024-04-24
TR-10035,2024-04-02,SHORT,65622.69,-1.0R,2024-04-04
TR-10036,2024-03-25,LONG,70960.89,-1.0R,2024-03-26
TR-10037,2024-03-16,SHORT,65300.63,-1.0R,2024-03-17
